Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Elevation_ft,Continent,Country_name,Iso_country,Region_name,Iso_region,Local_region,Municipality,Scheduled_service,Gps_code,Iata_code,Local_code,Home_link,Wikipedia_link,Keywords,Score,Last_updated
3780,KPLB,closed,"Clinton County Airport",44.6875,-73.52449798583984,371,NA,"United States",US,"New York",US-NY,NY,Plattsburgh,0,KPLB,PLB,PLB,,https://en.wikipedia.org/wiki/Clinton_County_Airport,,1,2008-06-13T14:30:04+00:00
30439,ESCN,closed,"Stockholm Tullinge Airport",59.17940139770508,17.907800674438477,180,EU,Sweden,SE,"Stockholms län",SE-AB,AB,Stockholm,0,ESCN,,,,,,1,2008-08-13T15:36:09+00:00
25595,W79,closed,"Tappahannock Municipal Airport",37.925098,-76.871597,31,NA,"United States",US,Virginia,US-VA,VA,Tappahannock,0,,,,,https://en.wikipedia.org/wiki/Tappahannock_Municipal_Airport,W79,1,2021-06-29T13:37:56+00:00
28489,US-59S,closed,"Evergreen Field",45.619998931884766,-122.52999877929688,312,NA,"United States",US,Washington,US-WA,WA,Vancouver,0,,,59S,,https://en.wikipedia.org/wiki/Evergreen_Field,,1,2009-05-24T15:43:43+00:00
334749,US-1386,closed,"Marsh Downtown Airport",32.716602,-114.610577,,NA,"United States",US,Arizona,US-AZ,AZ,Yuma,0,,,,,,,0,2020-06-22T13:04:25+00:00
26795,WASS,closed,"Jefman Airport",-0.926358,131.121002,10,AS,Indonesia,ID,"West Papua",ID-PB,PB,"Sorong-Papua Island",0,,,,,https://en.wikipedia.org/wiki/Jefman_Airport,"SOQ, WASS",825,2020-02-03T20:45:18+00:00
29144,EGHK,closed,"Penzance Heliport",50.128101,-5.51845,14,EU,"United Kingdom",GB,England,GB-ENG,ENG,Penzance,0,EGHK,PZE,,http://www.brit-int.co.uk/Penzanceheliport.html,https://en.wikipedia.org/wiki/Penzance_Heliport,,625,2021-07-31T16:38:08+00:00
2527,EHVB,closed,"Valkenburg Naval Air Base",52.166099548300004,4.41794013977,1,EU,Netherlands,NL,Zuid-Holland,NL-ZH,ZH,Leiden,0,EHVB,LID,,,https://en.wikipedia.org/wiki/Valkenburg_Naval_Air_Base,,500,2012-03-23T04:19:14+00:00
31012,EPBP,closed,"Biała Podlaska Air Base",52.00078,23.132528,485,EU,Poland,PL,Lublin,PL-LU,LU,"Biała Podlaska",0,EPBP,BXP,,,https://en.wikipedia.org/wiki/Bia%C5%82a_Podlaska_Airport,"Biała Podlaska Air Base",250,2021-11-02T02:03:09+00:00
4445,LPCV,closed,"Covilhã Airfield",40.264801,-7.47996,1572,EU,Portugal,PT,"Castelo Branco District",PT-05,05,Covilhã,0,,,,,https://en.wikipedia.org/wiki/Covilh%C3%A3_Airport,"COV, LPCV",250,2020-06-04T05:42:08+00:00
2750,ETSE,closed,"Erding Air Base",48.3223,11.9487,1515,EU,Germany,DE,Bavaria,DE-BY,BY,Erding,0,ETSE,,,,https://de.wikipedia.org/wiki/Fliegerhorst_Erding,"Fliegerhorst Erding",250,2018-04-07T14:11:34+00:00
2731,ETID,closed,"Hanau Army Air Field",50.169201,8.96159,368,EU,Germany,DE,Hesse,DE-HE,HE,,0,ETID,,,,,,50,2016-11-02T09:16:58+00:00
27382,YBIK,closed,"Bindook NDB",-34.166698,150.100006,,OC,Australia,AU,"New South Wales",AU-NSW,NSW,,0,YBIK,,,,,,50,2016-06-16T05:24:49+00:00
27595,AU-0220,closed,"Geelong Airport",-38.224998,144.332993,43,OC,Australia,AU,Victoria,AU-VIC,VIC,,0,,,,,https://en.wikipedia.org/wiki/Geelong_Airport,"YGLG, GEX",50,2021-12-05T04:24:45+00:00
29019,LFXR,closed,"Rochefort Soubise Airfield",45.930801,-0.995278,13,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,,0,LFXR,,,,,,50,2018-04-02T00:51:07+00:00
29404,ETUR,closed,"Brüggen Air Base",51.199699,6.13208,248,EU,Germany,DE,"North Rhine-Westphalia",DE-NW,NW,,0,ETUR,,,,https://en.wikipedia.org/wiki/RAF_Bruggen,,50,2018-04-27T19:26:59+00:00
29501,LSMI,closed,"Interlaken Air Base",46.6766014,7.8790798,,EU,Switzerland,CH,"Canton of Berne",CH-BE,BE,,0,LSMI,ZIN,,,,,50,2015-07-06T14:57:50+00:00
30475,NZTZ,closed,"Te Anau Airport",-45.4627990723,167.701004028,791,OC,"New Zealand",NZ,"Southland Region",NZ-STL,STL,,0,NZTZ,,,,,,50,2014-12-10T08:46:03+00:00
29233,EKAL,closed,"Allerød Airport",55.870300293,12.3155002594,135,EU,Denmark,DK,"Capital Region",DK-84,84,Allerød,0,EKAL,,,,,"Allerod, Alleroed",50,2012-04-10T12:10:54+00:00
30614,LSZD,closed,"Ascona Airport",46.157799,8.78194,655,EU,Switzerland,CH,"Canton of Ticino",CH-TI,TI,Ascona,0,,,,,,"ACO, LSZD",50,2021-10-06T18:09:00+00:00
14480,7Y7,closed,"A.R.S. Sport Strip",44.666598,-93.783602,955,NA,"United States",US,Minnesota,US-MN,MN,"Belle Plaine",0,,,,,,7Y7,50,2018-11-22T10:56:40+00:00
30971,EBLB,closed,"Elsenborn Air Base",50.481701,6.18194,1830,EU,Belgium,BE,"Liège Province",BE-WLG,WLG,Bütgenbach,0,EBLB,,,,,,50,2016-11-13T02:32:52+00:00
29772,LKCL,closed,"Černovice Air Base",49.1775016784,16.6608,778,EU,"Czech Republic",CZ,"South Moravian Region",CZ-JM,JM,Černovice,0,LKCL,,,,,,50,2015-10-11T08:37:24+00:00
17501,GA27,closed,"Mathis Airport",34.1012,-84.161003,1170,NA,"United States",US,Georgia,US-GA,GA,Cumming,0,GA27,,GA27,,,,50,2017-04-21T12:03:00+00:00
38850,AR-0175,closed,"General Rodriguez Airport",-34.497234,-59.037457,98,SA,Argentina,AR,"Buenos Aires Province",AR-B,B,"General Rodriguez",0,,,GRZ,,,,50,2017-07-09T08:01:41+00:00
20031,KHBW,closed,"Joshua Sanford Field",43.656601,-90.3282,938,NA,"United States",US,Wisconsin,US-WI,WI,Hillsboro,0,,,,,https://en.wikipedia.org/wiki/Joshua_Sanford_Field,"KHBW, HBW",50,2017-03-16T21:44:42+00:00
28617,EDTK,closed,"Karlsruhe-Forchheim Airport",48.9843,8.3355,381,EU,Germany,DE,Baden-Württemberg,DE-BW,BW,Karlsruhe,0,,,,,http://de.wikipedia.org/wiki/Flugplatz_Karlsruhe-Forchheim,"EDTK, QCA",50,2015-10-25T14:01:32+00:00
25571,W18,closed,"Suburban Airport",39.0769,-76.828003,148,NA,"United States",US,Maryland,US-MD,MD,Laurel,0,,,,,https://en.wikipedia.org/wiki/Suburban_Airport,W18,50,2018-03-24T21:43:28+00:00
13950,77T,closed,"Kittie Hill Airport",30.602100372299997,-97.818901062,1020,NA,"United States",US,Texas,US-TX,TX,Leander,0,77T,,77T,,,,50,2014-06-02T00:01:17+00:00
29209,EGXV,closed,"RAF Leconfield",53.875801,-0.435,36,EU,"United Kingdom",GB,England,GB-ENG,ENG,Leconfield,0,EGXV,,,,https://en.wikipedia.org/wiki/RAF_Leconfield,,50,2016-10-27T02:31:42+00:00
30091,ESMN,closed,"Lund Airport",55.6843986511,13.210800170899999,79,EU,Sweden,SE,"Skåne län",SE-M,M,Lund,0,ESMN,,,http://www.lundsflygklubb.se/,https://en.wikipedia.org/wiki/Lund_Airport,"Hasslanda Airport",50,2012-03-09T07:11:11+00:00
30118,CZ-0193,closed,"Mariánské Lázně Airport",49.922798,12.7247,1772,EU,"Czech Republic",CZ,"Carlsbad Region",CZ-KA,KA,"Mariánské Lázně",0,,,,,https://en.wikipedia.org/wiki/Mari%C3%A1nsk%C3%A9_L%C3%A1zn%C4%9B_Airport,"LKMR, MKA",50,2022-03-24T13:44:03+00:00
24692,T40,closed,"McGehee Catfish Restaurant Airport",33.898638,-97.170782,760,NA,"United States",US,Oklahoma,US-OK,OK,Marietta,0,,,,,,T40,50,2021-06-23T18:09:45+00:00
41134,UMMB,closed,"Borovaya Airfield",53.960461,27.650596,,EU,Belarus,BY,"Minsk Voblast",BY-MI,MI,Minsk,0,UMMB,,,http://aeroclub-minsk.by/,,,50,2020-11-02T05:10:00+00:00
25302,UT59,closed,"Needles Outpost Airport",38.170575,-109.733634,4950,NA,"United States",US,Utah,US-UT,UT,Monticello,0,,,,,,UT59,50,2021-09-30T12:34:38+00:00
17665,I32,closed,"Old Morehead-Rowan County Airport",38.133399963379,-83.53800201416,845,NA,"United States",US,Kentucky,US-KY,KY,Morehead,0,,,I32,,,,50,2016-01-27T23:12:20+00:00
8925,22Y,closed,"Morey's Airport",46.323601,-94.638601,1225,NA,"United States",US,Minnesota,US-MN,MN,Motley,0,,,,,,22Y,50,2017-09-08T13:01:02+00:00
18775,K43U,closed,"Mount Pleasant Airport",39.526651,-111.475978,5830,NA,"United States",US,Utah,US-UT,UT,"Mount Pleasant",0,,MSD,,,https://en.wikipedia.org/wiki/Mount_Pleasant_Airport_(Utah),43U,50,2019-04-28T12:07:30+00:00
10441,3FD1,closed,"Tampa Bay Executive Airport",28.1879997253,-82.6256027222,41,NA,"United States",US,Florida,US-FL,FL,"New Port Richey",0,3FD1,,3FD1,,,,50,2012-07-05T18:30:22+00:00
19821,KF48,closed,"Nocona Airport",33.773847,-97.738169,905,NA,"United States",US,Texas,US-TX,TX,Nocona,0,,,,,,F48,50,2021-08-27T17:35:20+00:00
1477,CPY4,closed,"Norwood Airport",44.36500167849999,-77.9997024536,650,NA,Canada,CA,Ontario,CA-ON,ON,Norwood,0,CPY4,,CPY4,,https://en.wikipedia.org/wiki/Norwood_Airport,PY4,50,2010-12-26T15:43:24+00:00
23747,OK03,closed,"Downtown Airpark",35.449183,-97.532989,1180,NA,"United States",US,Oklahoma,US-OK,OK,"Oklahoma City",0,,DWN,,,,"OK03, 2DT",50,2016-05-28T20:30:48+00:00
20762,KORC,closed,"Orange City Municipal Airport",42.990299,-96.062798,1414,NA,"United States",US,Iowa,US-IA,IA,"Orange City",0,KORC,,ORC,,,,50,2021-04-15T11:26:53+00:00
1228,CKR9,closed,"Outlook Airport",51.482498,-107.037003,1771,NA,Canada,CA,Saskatchewan,CA-SK,SK,Outlook,0,,,,,https://en.wikipedia.org/wiki/Outlook_Airport,KR9,50,2021-10-30T05:13:48+00:00
7830,13MA,closed,"Metropolitan Airport",42.223301,-72.311401,418,NA,"United States",US,Massachusetts,US-MA,MA,Palmer,0,,PMX,,,https://en.wikipedia.org/wiki/Metropolitan_Airport,"13MA, PMX",50,2021-10-29T14:52:14+00:00
29532,LSZY,closed,"Porrentruy Airport",47.4105987549,7.0516700744600005,1427,EU,Switzerland,CH,"Canton of Jura",CH-JU,JU,Porrentruy,0,LSZY,,,,,,50,2011-12-29T09:22:52+00:00
35569,SDIN,closed,"Clube do Céu Airport",-22.997497,-43.40139,3,SA,Brazil,BR,"Rio de Janeiro",BR-RJ,RJ,"Rio de Janeiro",0,,,,,,SDIN,50,2018-12-02T14:01:11+00:00
20985,KRZZ,closed,"Halifax County Airport",36.4394989014,-77.7092971802,256,NA,"United States",US,"North Carolina",US-NC,NC,"Roanoke Rapids",0,KRZZ,RZZ,RZZ,,https://en.wikipedia.org/wiki/Halifax_County_Airport,,50,2013-05-19T10:38:59+00:00
30382,MDPO,closed,"Samaná El Portillo Airport",19.32139,-69.495653,30,NA,"Dominican Republic",DO,"Samaná Province",DO-20,20,Samana,0,,,,,https://en.wikipedia.org/wiki/El_Portillo_Airport,"EPS, MDPO",50,2021-11-02T15:05:41+00:00
31262,FVSV,closed,"Spray View Airport",-17.917,25.816999,3210,AF,Zimbabwe,ZW,"Matabeleland North Province",ZW-MN,MN,"Spray View",0,FVSV,,,,,,50,2022-01-20T19:43:52+00:00
1532,CSK8,closed,"King George Airpark",49.093248,-122.822493,5,NA,Canada,CA,"British Columbia",CA-BC,BC,Surrey,0,,,,,https://en.wikipedia.org/wiki/Surrey/King_George_Airpark,CSK8,50,2021-03-21T00:11:59+00:00
29372,ESTO,closed,"Tomelilla Airfield",55.543301,14.0009,,EU,Sweden,SE,"Skåne län",SE-M,M,Tomelilla,0,ESTO,,,,,,50,2019-05-05T12:44:06+00:00
20172,KILL,closed,"Willmar Municipal Airport John L Rice Field (1934)",45.115121,-95.089131,1127,NA,"United States",US,Minnesota,US-MN,MN,Willmar,0,KILL,,ILL,,,,50,2022-03-04T15:27:18+00:00
1289,CNA8,closed,"Winchester Airport",45.045600891099994,-75.3032989502,250,NA,Canada,CA,Ontario,CA-ON,ON,Winchester,0,CNA8,,CNA8,http://www.winchesterairport.ca/,https://en.wikipedia.org/wiki/Winchester_Airport,NA8,50,2012-05-31T09:09:06+00:00
916,CEX5,closed,"Zama Airport",59.1519012451,-118.707000732,1296,NA,Canada,CA,Alberta,CA-AB,AB,Zama,0,CEX5,,CEX5,,https://en.wikipedia.org/wiki/Zama_Airport,EX5,50,2010-12-26T15:44:58+00:00
21762,MA2,closed,"Merrimack Valley Seaplane Base",42.7001,-71.216202,50,NA,"United States",US,Massachusetts,US-MA,MA,Methuen,0,,,,,https://en.wikipedia.org/wiki/Merrimack_Valley_Seaplane_Base,MA2,25,2020-04-20T22:54:48+00:00
29651,KNGZ,closed,"Alameda Naval Air Station",37.78889846801758,-122.31999969482422,10,NA,"United States",US,California,US-CA,CA,Alameda,0,KNGZ,NGZ,,,https://en.wikipedia.org/wiki/Naval_Air_Station_Alameda,"Naval Air Station",1,2008-06-13T14:30:04+00:00
30597,EGXB,closed,"Binbrook Airfield",53.4467010498,-0.209999993443,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Grimsby,0,EGXB,GSY,,,https://en.wikipedia.org/wiki/RAF_Binbrook,"Waltham, RAF Binbrook",1,2012-11-16T14:21:11+00:00
27745,YLVT,closed,"RAAF Williams, Laverton Base",-37.86360168457031,144.74600219726562,18,OC,Australia,AU,Victoria,AU-VIC,VIC,Laverton,0,YLVT,,,,https://en.wikipedia.org/wiki/RAAF_Williams#RAAF_Williams_Laverton_Base,,1,2009-02-09T10:40:40+00:00
28110,XYMY,closed,"Victoria STOLport",45.48249816894531,-73.54859924316406,,NA,Canada,CA,Quebec,CA-QC,QC,Montreal,0,XYMY,,,,https://en.wikipedia.org/wiki/Victoria_STOLport,"YMY, CYMY",1,2008-07-14T08:45:08+00:00
28111,CYCV,closed,"Cartierville Airport",45.516700744628906,-73.7166976928711,120,NA,Canada,CA,Quebec,CA-QC,QC,Montreal,0,CYCV,YCV,,,https://en.wikipedia.org/wiki/Cartierville_Airport,,1,2008-06-13T14:30:04+00:00
35135,KNOP,closed,"Floyd Bennett Field",40.591,-73.890999,16,NA,"United States",US,"New York",US-NY,NY,"New York",0,,,,http://www.floydbennett.org/,https://en.wikipedia.org/wiki/Floyd_Bennett_Field,"NAS New York, Naval Air Station New York, NOP, KNOP, CGAS Brooklyn, Coast Guard Air Station Brooklyn, Barren Island",1,2021-06-29T10:19:38+00:00
41609,KUIZ,closed,"Berz-Macomb Airport",42.66389846801758,-82.96540069580078,610,NA,"United States",US,Michigan,US-MI,MI,,0,KUIZ,UIZ,UIZ,,,,0,2008-08-28T08:50:37+00:00
46092,CLG,closed,"Coalinga Airport (1936)",36.158043,-120.360117,,NA,"United States",US,California,US-CA,CA,,0,,CLG,,,,,0,2021-01-06T12:25:08+00:00
299528,NL-0041,closed,"Wieringermeer Glider Field",52.820556,4.926389,-15,EU,Netherlands,NL,Noord-Holland,NL-NH,NH,,0,,,,,,,0,2019-01-03T13:12:16+00:00
299895,EGDA,closed,"RAF Brawdy",51.88375,-5.119972,,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,,0,EGDA,,,,https://en.wikipedia.org/wiki/RAF_Brawdy,,0,2011-11-11T16:24:02+00:00
299322,US-0133,closed,"Amchitka West Airfield",51.62904,178.686408,,NA,"United States",US,Alaska,US-AK,AK,"Amchitka Island",0,,,,,,,0,2021-01-14T22:40:00+00:00
326734,PT-0097,closed,"Aerodromo do Coentral",40.0767,-8.158336,,EU,Portugal,PT,"Leiria District",PT-10,10,"Castanheira de Pêra",0,,,,,,,0,2019-08-15T04:34:49+00:00
316119,CEJ7,closed,"Fitzgerald Water Aerodrome",59.858,-111.597,653,NA,Canada,CA,Alberta,CA-AB,AB,"Fort Smith",0,CEJ7,,CEJ7,,https://en.wikipedia.org/wiki/Fitzgerald_(Fort_Smith)_Water_Aerodrome,EJ7,0,2015-11-01T12:08:22+00:00
307427,KGSW,closed,"Greater Southwest International Airport-Amon Carter Field",32.8308104547,-97.04918861390001,568,NA,"United States",US,Texas,US-TX,TX,"Fort Worth",0,KGSW,GSW,GSW,,https://en.wikipedia.org/wiki/Greater_Southwest_International_Airport,,0,2012-10-08T18:57:37+00:00
313934,PHKP,closed,"Kaanapali Airport",20.945,-156.69,3,OC,"United States",US,Hawaii,US-HI,HI,Lahaina,0,PHKP,HKP,HKP,,https://en.wikipedia.org/wiki/Kaanapali_Airport,,0,2022-03-08T16:09:07+00:00
46474,US-0099,closed,"Havasu Airpark",34.457279,-114.364114,,NA,"United States",US,Arizona,US-AZ,AZ,"Lake Havasu City",0,,LHU,LHU,,,"Lake Havasu City Municipal Airport",0,2021-02-10T13:29:35+00:00
39934,CA-0288,closed,"Polaris (Little Cornwallis Island) Airport",75.389381,-96.93203,200,NA,Canada,CA,Nunavut,CA-NU,NU,"Little Cornwallis Island",0,,,JY2,,,CJY2,0,2021-10-30T01:34:16+00:00
45096,US-0057,closed,"Tuweep Airport",36.300833,-113.069167,4682,NA,"United States",US,Arizona,US-AZ,AZ,Littlefield,0,,,,,,"L50, Toroweap Landing Strip",0,2021-01-25T20:03:40+00:00
326667,PT-0054,closed,"Aerodromo de Pias Longas (Old - Closed)",39.586541,-8.577726,,EU,Portugal,PT,"Santarém District",PT-14,14,Ourém,0,,,,,,,0,2018-03-16T13:26:37+00:00
326735,PT-0098,closed,"Pista do Sorraia",39.966636,-8.157102,,EU,Portugal,PT,"Leiria District",PT-10,10,"Pedrógão Grande",0,,,,,,,0,2018-03-18T18:32:17+00:00
326672,PT-0059,closed,"Pista da SAPEC (Santa Catarina)",38.494813,-8.819296,,EU,Portugal,PT,"Setúbal District",PT-15,15,Setúbal,0,,,,,,,0,2018-03-16T14:39:46+00:00
302039,BLW,closed,"Bellows AFS (Bellows Field)",21.370833,-157.713887,5,OC,"United States",US,Hawaii,US-HI,HI,Waimanalo,0,,,,,https://en.wikipedia.org/wiki/Bellows_Air_Force_Station,"BLW, XBEL",0,2022-03-08T16:09:16+00:00
6500,UMMM,closed,"Minsk 1 Airport",53.864498,27.5397,748,EU,Belarus,BY,"Minsk Voblast",BY-MI,MI,Minsk,0,UMMM,MHP,,,https://en.wikipedia.org/wiki/Minsk-1,,875,2021-07-31T16:24:14+00:00
4940,MYEG,closed,"George Town Airport",23.4667,-75.7817,5,NA,Bahamas,BS,Exuma,BS-EX,EX,"George Town",0,MYEG,,,,https://en.wikipedia.org/wiki/George_Town_Airport,,800,2021-04-27T15:53:26+00:00
26454,VANR,closed,"Gandhinagar Airport",19.963699,73.807602,1959,AS,India,IN,Maharashtra,IN-MM,MM,Nashik,0,VANR,,,,https://en.wikipedia.org/wiki/Gandhinagar_Airport,"ISK, Nasik Road Airport",800,2021-07-31T16:10:36+00:00
4229,LFSF,closed,"Metz-Frescaty (BA 128) Air Base",49.071701,6.13167,629,EU,France,FR,"Grand Est",FR-GES,GES,Metz/Frescaty,0,LFSF,MZM,,,,,575,2017-03-04T03:17:40+00:00
833,CEB3,closed,"Colville Lake Airport",67.0392,-126.08,850,NA,Canada,CA,"Northwest Territories",CA-NT,NT,"Colville Lake",0,CEB3,,CEB3,,https://en.wikipedia.org/wiki/Colville_Lake_Airport,EB3,450,2015-07-10T18:34:14+00:00
35111,RU-8226,closed,"Vetrovoye Air Base",45.251701,148.311996,59,EU,Russia,RU,"Sakhalin Oblast",RU-SAK,SAK,Kurilsk,1,,,,,https://en.wikipedia.org/wiki/Vetrovoye,"Ветровое, Shibekoro, Sopochnyy Southwest",350,2021-02-05T10:24:23+00:00
5733,X-RPVB,closed,"Bacolod City Domestic Airport",10.64244,122.9296,26,AS,Philippines,PH,"Negros Occidental Province",PH-NEC,NEC,"Bacolod City",0,,,,,https://en.wikipedia.org/wiki/Bacolod_City_Domestic_Airport,"RPVB, BCD",301,2013-08-31T00:07:17+00:00
2502,EGXJ,closed,"RAF Cottesmore",52.735699,-0.648769,461,EU,"United Kingdom",GB,England,GB-ENG,ENG,Cottesmore,0,EGXJ,OKH,,http://www.raf.mod.uk/rafcottesmore/,https://en.wikipedia.org/wiki/RAF_Cottesmore,,300,2016-10-25T06:42:12+00:00
2746,ETOR,closed,"Coleman Army Air Field",49.563599,8.46339,309,EU,Germany,DE,Baden-Württemberg,DE-BW,BW,,0,ETOR,,,,,,250,2019-05-05T04:18:41+00:00
2279,EDUB,closed,"Brandenburg-Briest Airport",52.43861,12.458333,102,EU,Germany,DE,Brandenburg,DE-BR,BR,"Brandenburg an der Havel",0,EDUB,,,,,,250,2016-10-22T19:24:10+00:00
2204,EDCD,closed,"Cottbus-Drewitz Airport",51.889442,14.531944,272,EU,Germany,DE,Brandenburg,DE-BR,BR,Cottbus,0,EDCD,CBU,,,https://en.wikipedia.org/wiki/Cottbus-Drewitz_Airport,,250,2020-08-24T13:22:07+00:00
6380,TJFA,closed,"Diego Jiménez Torres Airport",18.308901,-65.661903,64,NA,"Puerto Rico",PR,(unassigned),PR-U-A,U-A,Fajardo,0,,FAJ,,,https://en.wikipedia.org/wiki/Diego_Jim%C3%A9nez_Torres_Airport,"FAJ, TJFA, X95",250,2021-09-08T18:55:27+00:00
2751,ETSF,closed,"Fürstenfeldbruck Air Base",48.205555,11.266944,1703,EU,Germany,DE,Bavaria,DE-BY,BY,Fürstenfeldbruck,0,ETSF,FEL,,,https://en.wikipedia.org/wiki/F%C3%BCrstenfeldbruck_Air_Base,,250,2019-11-29T17:15:27+00:00
1651,LYDK,closed,"Gjakova Airport",42.4352,20.427401,1370,EU,Kosovo,XK,"Gjakova District",XK-07,07,Gjakovë,0,,,LYDK,,https://en.wikipedia.org/wiki/%C4%90akovica_Airfield,"Dakovica, Aerodrom Đakovica, Аеродром Ђаковица, Aeroporti i Gjakovës, Dakovjca",250,2016-03-03T08:42:14+00:00
2756,ETUO,closed,"Gütersloh Air Base",51.922798,8.30633,236,EU,Germany,DE,"North Rhine-Westphalia",DE-NW,NW,Gütersloh,0,ETUO,GUT,,,https://en.wikipedia.org/wiki/RAF_G%C3%BCtersloh,"RAF Gütersloh, Princess Royal Barracks Gütersloh",250,2016-11-08T04:59:41+00:00
5766,SAAJ,closed,"Junin Airport",-34.546359,-60.930487,262,SA,Argentina,AR,"Buenos Aires Province",AR-B,B,Junin,0,SAAJ,JNI,NIN,,https://en.wikipedia.org/wiki/Jun%C3%ADn_Airport,,250,2022-01-23T11:02:05+00:00
2479,EGSY,closed,"Sheffield City Heliport",53.394299,-1.38849,231,EU,"United Kingdom",GB,England,GB-ENG,ENG,Sheffield,0,,,,,https://en.wikipedia.org/wiki/Sheffield_City_Airport,"SZD, EGSY",250,2019-08-09T18:56:59+00:00
32239,ULSS,closed,"Rzhevka Airport",59.98,30.5856,56,EU,Russia,RU,"Leningrad Oblast",RU-LEN,LEN,"St. Petersburg",0,,,,http://www.airport-rzhevka.ru/,https://en.wikipedia.org/wiki/Rzhevka_Airport,"Smolnaya Airfield, Smolnoye Airfield, Аэропорт Ржевка, Аэродром Смольная, Аэродром Смольное, RVH, ULSS",250,2021-08-12T23:03:47+00:00
3995,LDZU,closed,"Udbina Air Base",44.55759811401367,15.774399757385254,2462,EU,Croatia,HR,"Lika-Senj County",HR-09,09,Udbina,0,LDZU,,,,,,250,2009-03-27T18:08:06+00:00
27868,YOOB,closed,"Cooranbong Airport",-33.0601117475,151.461896896,,OC,Australia,AU,"New South Wales",AU-NSW,NSW,,0,YOOB,,,,,,50,2011-12-12T11:04:03+00:00
28028,YWAN,closed,"Wallan Airport",-37.43330001831055,144.98800659179688,290,OC,Australia,AU,Victoria,AU-VIC,VIC,,0,YWAN,,,,,,50,2009-01-04T04:52:52+00:00
28873,LFGV,closed,"Thionville Yutz Airport",49.354698,6.20139,518,EU,France,FR,"Grand Est",FR-GES,GES,,0,LFGV,,,,,,50,2016-11-15T03:13:56+00:00
28894,LFHZ,closed,"Ancien aérodrome de Sallanches Mont-Blanc",45.953899,6.63917,1755,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,,0,LFHZ,,,,,,50,2021-04-27T14:26:22+00:00
28940,LFND,closed,"Pont St Esprit Airfield",44.269402,4.65333,144,EU,France,FR,Occitanie,FR-OCC,OCC,,0,LFND,,,,,,50,2016-11-14T11:58:14+00:00
29014,LFXG,closed,"Bitche Army Air Base",49.06007,7.45009,984,EU,France,FR,"Grand Est",FR-GES,GES,,0,LFXG,,,,,,50,2021-06-13T07:01:43+00:00
29017,LFXM,closed,"Mourmelon Air Base",49.111401,4.36694,387,EU,France,FR,"Grand Est",FR-GES,GES,,0,LFXM,,,,,,50,2018-08-04T09:22:37+00:00
29398,ETHT,closed,"Cottbus Army Airfield",51.767899,14.292,220,EU,Germany,DE,Brandenburg,DE-BR,BR,,0,ETHT,,,http://www.flugplatzmuseumcottbus.de/,https://en.wikipedia.org/wiki/Cottbus_Air_Base,,50,2016-11-02T08:55:02+00:00
29491,LPSI,closed,"Sines Airport",37.941692,-8.817301,,EU,Portugal,PT,"Setúbal District",PT-15,15,,0,LPSI,SIE,,,,,50,2018-02-23T02:28:47+00:00
30389,LSXV,closed,"San Vittore Airport",46.2342,9.09417,869,EU,Switzerland,CH,"Canton of Grisons",CH-GR,GR,,0,LSXV,,,,,,50,2016-05-27T11:59:30+00:00
42502,NZ-0006,closed,"Arkwrights Airstrip/Dunsandel (Private)",-43.6785507202,172.117477417,285,OC,"New Zealand",NZ,"Canterbury Region",NZ-CAN,CAN,,0,,,,http://anzfc.inet.net.nz/arkwrights.htm,,,50,2013-05-22T10:37:43+00:00
314367,GB-0157,closed,"Chiltern Park Aerodrome",51.550392,-1.101773,180,EU,"United Kingdom",GB,England,GB-ENG,ENG,,0,,,,http://www.chiltern.aero/,https://en.wikipedia.org/wiki/Chiltern_Park_Aerodrome,,50,2022-03-24T13:10:36+00:00
19833,KF83,closed,"Abernathy Municipal Airport",33.8434,-101.759673,3327,NA,"United States",US,Texas,US-TX,TX,Abernathy,0,,,F83,,https://en.wikipedia.org/wiki/Abernathy_Municipal_Airport,"F83, Abernathy Auxiliary Field, Abernathy Auxiliary Army Airfield",50,2021-02-09T15:42:57+00:00
18777,5KY7,closed,"Dale Hollow Regional (Petro Field) Airport",36.637798,-85.163803,980,NA,"United States",US,Kentucky,US-KY,KY,Albany,0,,,,,,"Formerly 44I, 5KY7",50,2017-09-14T22:25:37+00:00
